protein_id,sequence_hash,sequence_length,cluster_id,pc1,pc2,pc3
A0A340XJW7,23c1c7dfd7c94bf23d81be34d7804a643f1cefbc05906aeefcf27e306673377d,579,7,0.04659588,0.022781027,0.13432728
A0A341A9F5,aea4777724e269a873c0de1f7d0e386b9298942d4882141a24713d8a99a7c9e2,552,3,0.08342474,-0.103560604,-0.022585338
A0A341AHW7,c79d235d416e3df02f8a1b01ba8045dae266749844d1878004a689c6ab6aafa1,584,3,0.102936365,0.017562827,0.10829927
A0A341CZS2,f83f3175d126406fa53f8dfb507f678b7295e5d3b40325e8e6bb008659d0132c,598,3,0.050607122,-0.12380369,0.025207344
A0A341D2Z9,05e8603fa1e2fed78e14dcb8887f222faedd2af2dab2ada70363aabe8b759bb3,539,0,-0.09927461,-0.12679781,0.059028026
A0A383ZEF0,cb67eccdb05ba0cca6c983241b32aab6a74a62b0b76e772b5f587545dc2106bf,447,7,-0.08067428,0.020603372,0.24730596
A0A384BTJ2,af087b987a5f226201bd678ea742615e9873b50b76ccae3c95a39c868a45813d,578,3,0.15114535,-0.08872677,-0.008033163
A0A384CCG6,be7bb546ba833c2dfa751b79a5b159aa34b5bf259406a2e2b9f0e0a893673dc7,446,3,0.2048418,0.013944621,0.07671387
A0A384DBS8,67e56f87d4b016129491001ca89141d658be1bbe0b9f9640256ba9a79f3c1295,530,7,-0.0116330525,-0.096267015,0.18284646
A0A3B3I7I5,cb0d43debd6ad4ea46b7ffdd6fe95dc4d77ba75854e378457244409682c85f69,577,7,-0.044403892,0.006350854,0.18027976
A0A3B3I9B1,5d079a28b9558a5c5acc53331d43a3bb02bc934b74657a8cbb571d292750f487,344,1,0.3902277,0.10825354,-0.016365422
A0A3B3IBN5,6720ff36ad1d0f7f9c641cb38481710e214c144fa6889a73f80730214b2394c7,587,3,0.07814924,-0.05899407,0.17508021
A0A3B3U766,ceadbf3579e81b9c11dba0e0c7fc89d801cb76b929a56636d022929c48d9eab0,513,3,0.10696698,-0.08614536,0.12900013
A0A3B3VNM7,db91f1604a5ca17512e067c045116ff0e640bfabb674834cdd5d71fd1de7f988,440,7,-0.041246567,-0.074375756,0.17943233
A0A3B3YE36,6b6c80a4f64710866e44949754d10579bd9cd206b576af6ab52e22961c3d05c8,346,1,0.38628572,0.15371715,0.016617702
A0A3B4TTU6,44f882f2825c8bad6127c8e626fc073e4928d5be1a765792e4826520b50da861,443,7,-0.009763035,-0.11932271,0.15321398
A0A3B4XPF8,471e0e1253809d8606b1bf3bf411b2935e2bfd8733fe3cd6cac7c6c422cb762c,524,3,0.096990645,-0.085732445,0.14978935
A0A3B5L1Z1,6f9b37545dab5d1da37c19af6de67e57ae44702f790265f8af80f5329e00b39e,440,7,-0.046734355,-0.06421835,0.180494
A0A3B5Q9Q9,e979122c6769edbaaa55a95e503df7957c7ef68c9e0b53b1dc97672c3d1e5e0e,592,7,0.06550924,-0.06883348,0.2016726
A0A3P8UEX1,fee6441e40f5a9d50a3d92f77590575629ce60694bc3966f480471b4a1139dc0,559,0,-0.089879,-0.1016775,0.04907354
A0A3P8W0B5,3f0c1bf9f6c53b32ad83133c0b0c6f7a53ee05883033160cc4d33b2da52cc283,443,3,0.0035089273,-0.14941444,0.12235224
A0A3P8YWI8,7ab43e31be921d1b3f469a30457755f59aa34f4484eb97c77330cd3a1e1ff915,375,3,0.18459733,-0.06754582,0.10469239
A0A3P9BXB0,6a16e21b4e5cfbeb6c773e9df49a8e186e1f8d97955234498ebe6de607c2eeb6,559,0,-0.10276983,-0.11918816,0.060895335
A0A3P9BZ60,67356aacb20528093aa15d4b3574dcb118e8137302eb56107e7b0ced9c4ce467,535,3,0.10317464,-0.062175214,0.14764139
A0A3P9CP90,bbcb8e73125608ebfe13215e7072eb10c5b533d4706938edb5e37a7944ce3008,521,3,0.1473003,-0.07453897,0.10974898
A0A3P9N1K2,37924f9267538445ab3d695c4e64a66c005f3a248e9afe9f9d7c7bcdc5ad9087,537,3,0.11032901,-0.057982035,0.14946404
A0A3P9N4P7,548b272ed1cd7a07fb4e9352ef5924d6ca05c056c076bd9ca27d84e36aec2334,586,7,0.0588436,-0.055064015,0.20309006
A0A3Q0DW48,915c925edbcd2311267ab9be69ec84f7075a9f0dd6f52e0457b940f5c27ebef1,509,0,-0.10609585,-0.11346576,0.13283533
A0A3Q0INR7,83c86809b2b27550b6e665520bc83f262bdb03ebe19aad745ba46c8a1b97b8c4,458,1,0.3137743,-0.05416402,0.08937673
A0A3Q2DXK6,cc46376b29562e69dba9cb6308455df33252bf638780668cf07ca4dadc400d86,568,3,-0.061389767,-0.0817054,0.10447261
A0A3Q2GF84,673636ddb381dbcfa6d22eac95e56411ceed3f6c9e4b27501316ce73122cf4e6,347,1,0.4178534,0.115989454,-0.020263903
A0A3Q2ZE79,b14eea2bd005692a4feddce121bcd1b12b5be07cd69c424048461d71c5215f78,530,3,0.10358405,-0.04782713,0.122814626
A0A3Q3AK36,d05da250ead97e234d3595627f10b22b1e5de5ebb4090f086ca87a933342a2f7,597,7,0.063167565,-0.037610505,0.20855676
A0A3Q3BB85,47de01880b7c8a998fed7a6e2cb9d566d276074bfb6deef48bb4ae9b3ead4d9f,559,0,-0.09676924,-0.1162427,0.053589832
A0A3Q7SRB3,01e46dee2b7d6d60de83653b9d64ef7f3e4bd10bfb0f095cfc354a749addcee8,447,7,-0.055960953,0.014415553,0.2280159
A0A3Q7U1W0,9550cd060b050e3f84cf939919932fdd68e91ab0cbd5a123ce7dc070194df3ff,553,1,0.2817855,0.14144103,-0.12109709
A0A452E5V4,6a7847999c2c7dc3ff668360907f7ff0c250f45fcd0a58f6e9e8399361cfb16c,446,3,0.21593517,0.032452404,0.06352396
A0A452EEI9,94496cd0d9bc09e9cfad96b4c984e30e8c71466a326849ce7e7bccf70af41107,579,3,0.050934363,0.020901017,0.12153852
A0A455BTU2,699201b4ccdbccc985699babce075d686331c7f2637cef331650ed13e128710f,539,3,0.10192738,-0.09521422,-0.027928695
A0A4W6BYD9,11aa58707856fa2a6cfd1bbe1f98fd4ba7f6a447d16ebea08213a9298c4da3ef,443,3,-0.018375788,-0.11533118,0.13328303
A0A5G2R0V1,87d166221790f7e94555367a9edf4ea03f6e355494310eabc5c4744f19d511e0,582,3,0.1593081,-0.057784252,-0.012966049
A0A5N4EB92,50f32c1fedd0c966f8fa16d0a565a7bcc284cf28d332ada017731ad3e3895d9b,447,7,-0.07133081,0.025558408,0.24110429
A0A663LPU7,8c46e824edc23c202ca13619d38c6c7aaedddd7bf1cad76935659080dbfad697,543,3,0.13522072,-0.07158857,0.0931349
A0A663MJ99,303eafb727aa4fd2fd0846e5910fb76020aa0a1097c52ca05f1840750e0c76eb,331,1,0.4081084,0.07933661,-0.072585575
A0A668SMZ9,6ded34b3800dccc8429f0bd32127e4c5f0501f75071a3a1e4d5f6dc2457a86c5,522,3,0.12345157,-0.09026808,0.11357471
A0A669DKE8,15af64ede45ac624f86187f549eb09706672b4a0e79ba139ea8955bd183856c6,600,3,-0.016461978,-0.12090326,0.02031607
A0A670HKP1,1dfa50cf68dbafaf3c2c2f0fcb3d7c7637415742dc4a1eca91aa68f8733074ed,463,7,0.15873274,0.23142318,0.2550013
A0A670Z5R1,9a3a02495011a1bac2d62755879cd01730be843fb0e32b22e0043104d8256bf0,552,3,0.0027085696,-0.088595144,0.053731818
A0A671FA34,73ee2f3ffb6941e307f263c2122533500e4c0cbc2c9ed5a37329f26c8c2b8dfa,598,3,0.05150018,-0.12551114,0.024457136
A0A671FAU1,94d1255c5490473a32744ff0b9f5ba6bea19e16a576a0c576a616d74e78b6b61,532,3,0.04403053,-0.11562529,0.13118431
A0A671KUH8,8c3fd2a58d8d7e96bd24c214acb822fa0f264daa3bf5af7295fbfd5e182706a6,587,3,0.038745686,-0.08632823,0.0448676
A0A671MWD5,2f45303dd31e971118a61a4628117088093e595409a5a69cf1f64f0547fa1954,452,3,-0.018315129,-0.1129212,0.10307814
A0A671NY88,3cfc426a591568bbd14ed6d1163c4d6f614951d81af35f9270086407f01029f4,554,3,0.035232108,-0.08740917,0.0051089795
A0A671PIL0,5e0265920dfac1be1a5a57eeb0865e8503c6e8e71d04154e25fc8207a616660b,540,3,0.11061813,-0.04985746,0.15443408
A0A671R7F4,b2261f246a3d2986b7355e79ed21b468e62f38ad81255d62927cec28a5d5270c,541,3,0.16865261,-0.06655554,0.13881522
A0A672M032,8840787234ef6be2ab2e96dfc6b50e43c262783b3a10789b75be77d2a20a2253,587,3,0.036151875,-0.08989182,0.038414042
A0A672UDU1,c30d152a4dd1f3abba5ec799f51788f4be117937449bf5da8d713a9680516d9e,331,1,0.40824673,0.079222344,-0.07684856
A0A672UF76,17e996f87f2601149e2beb4a481056aeb0cc6b4287c11afb9eb326d1023423a8,530,3,0.087566644,-0.14707227,0.061430763
A0A673FPV5,f3d7ae2935ffcc72d0fc599ede0383347b6634898dbd5d81bed74283b7e4ab77,565,3,-0.03904402,-0.111477725,0.028279688
A0A673HCI4,e381c78d6f4a64a17c5d078c0e1aca6222b7acab02161eb4c811857f6e1cfda6,541,3,0.16069373,-0.0680652,0.13862388
A0A673I3K2,fb909b1d9bf695fa24e5a72c38cceeebbe6ab17a4409ab8115f50817db50fe9a,359,3,0.16127247,-0.03553063,0.1029729
A0A673I6B2,d4b00440c592a29774d8d8c3cf778de3166aff1087cc14da7b1128b31c3108bc,541,3,0.16793685,-0.059450652,0.1249591
A0A673KIH8,36d45306af26e18afa5196ed31fdf8d28d4fc8a019238c050b90fa05958218df,407,3,0.02713709,-0.13378364,-0.028186327
A0A673NIE3,f67dd397e923a4c9577f991803f79bbe8832399718c3bd255902d77fe6836d61,359,3,0.14946057,-0.035961993,0.11900054
A0A673VTQ5,7f7ec937c7335a259add2bb1fbd3a5417178a2c994a9bd6b3003d8ac18036769,553,3,0.014721685,-0.11124445,0.0011413207
A0A673W053,2b0225046f0e6924b4d41661a6cf3872805dd56253f1cd09b7c5902e810439be,565,7,-0.013047174,-0.07133139,0.20668463
A0A673WUI5,07af674f86bcd7e9be2a5a8d475f899d564105b77c35fbf5f00c8e6d11eeb999,348,1,0.39940602,0.2055258,-0.0145525895
A0A673YIU7,09adc652c7b486be60d22af881d7888f5ddd66e24c4e1dd9097e8d3c94330440,539,3,0.15143025,-0.038248613,0.13291436
A0A674E104,0dbb2e94e1aec35d598466c5c67dd717593a52aa08605399e208e28d0f669fbf,553,3,0.016237259,-0.10317512,0.021161241
A0A674NKR7,84a9b3e94e02ea0d7500ac5f188d2258f456c6ccfa8fcb0b780b297adf7ae844,569,3,-0.02127012,-0.06161986,0.07587607
A0A6A5G102,97319f6af6b8ed133f207e8c36df6e23507b39fc63b6386398415ec7d0cb5040,487,1,0.44831097,0.012621239,-0.066807054
A0A6A5G5Y8,eba67708c52d237c63f09adfd06f0b56d1a0d87d526c6d788e2366dad82e3d37,489,1,0.37314573,0.0082605975,-0.043208502
A0A6A5H3S1,7e42092422f19a10c413f72b47cb431606aaaf1ed862448fee9e91a88778fe7f,362,1,0.46757478,-0.041110724,-0.114650875
A0A6D2VYH9,87119277bed1b163b70479057c37f42c5ab201b44325c06efba7def479997da6,330,1,0.3963715,0.060688335,-0.09126869
A0A6D2XB95,ad35361220c0d5d993ef62037ef378e2d773538e92ad560d51842bf5f34cf51d,558,3,-0.030714048,-0.08817439,0.061526243
A0A6G0II75,4d9716bbdef6dd894ef682f98f127d7af2de0338e1323f47e7c3c7b0eb7fd887,343,1,0.39628303,0.1341695,-0.0018900604
A0A6I9HCS2,bb2f68cbe518e3cf3ff95968fc29afe31fde711a8172d656779486fb3ba94de9,502,0,-0.10717565,-0.18211123,0.054366715
A0A6I9I269,4cee5fa53b31b9e33551dc939209b3ce064e683912da361f3b5f2834a2860e1a,446,3,0.21117361,0.017379116,0.08267514
A0A6I9IRV2,401a681196823651eecdf32ecd1918a285b99a9eb3b6ddf549af5c7e4bb2d59c,582,3,0.15391015,-0.06547482,-0.0048157605
A0A6I9MV51,6270a91635df6fb6bf3c3ef06a40aa8f898be336a1501d05946c8749dfe2f118,518,3,0.0979262,-0.065693766,0.1634331
A0A6I9TDX7,3723a9fda6f1956b1b64692881fd4114e2041905ed817a5c31a734744fea33e6,425,1,0.404724,0.049268965,-0.043420043
A0A6I9ZPZ3,77f0cdff26944525b01c1f91e1c8f6eb006dc3b0d4ead6d3428eb6e7f0a00e76,542,3,0.13275458,-0.09522436,0.077744566
A0A6I9ZYN4,3f70818f75fc79784e57a040a569892c9ca1e193369dd19289dfd7c9acfc278c,531,7,0.014787721,-0.10390807,0.16386418
A0A6J0NMP6,9f41a5a8199b7d339dc730b558621002a8ce31c54d4ba2f33c096b1be3709d03,434,1,0.4493847,0.117431454,-0.031757373
A0A6J0SJZ7,064906cb56fcafe035ddcf6aa80dad76568c9e0409c7cfe52bea11e3f06ed198,499,7,0.1518129,0.29557168,0.30493656
A0A6J0Y457,3c06e950b9055fadebcdf33add5516b67d31d1a5c7cc3c7aac84ac20654ea220,571,0,-0.09598885,-0.09375062,0.072399035
A0A6J0YYK2,d41b64a6897e8cd5dff11b15b72a04f0403607e3803556d55f56e00027db5a44,446,3,0.21761139,0.03215001,0.055842455
A0A6J1GLB7,4c168e811c47444f1eba98c0c018ff2580a76cbbb29c98faa522ba7ef8b2c3f6,434,1,0.40451843,0.018114027,-0.06732615
A0A6J1HWS5,39777980b6089d01a3ebbf37e835b25db8ae7cdb1103bc0f36e29501318c0476,434,1,0.3996992,0.019046534,-0.062777005
A0A6J1HZZ7,f4b0cee8326273b3c97d31438a7ad63985bd9f4d8588ef4d66ba536dfb2ca912,441,3,0.001062014,-0.12551047,0.0012758592
A0A6J1M1F3,965c79f7aacc0b8cd30329bc6cc8e863e114c9a92eafe8856bfb2f4a8fe1cb6f,463,3,0.13697822,-0.18784165,-0.034396328
A0A6J1UBV3,d2a0aa47e852a941b0ab8417fdc0b949d78ef2b4d7f3bc69f95f88c643a6750f,565,0,-0.07190506,-0.1379303,0.02642838
A0A6J1WUL7,163788319b4807844ca8f1f890302cc70721d56e3053de2aed3aad092ee30e33,442,3,0.11901278,-0.06337397,0.014487201
A0A6J2ADY5,dfe834fa6372e8a0f5a97ce8e5fbe4e545b6c96eaecae043702f4c97f4b2b7eb,321,7,-0.1199859,0.046665203,0.30076015
A0A6J2B3J7,5f797699f9db2799d22cda6a1d6079f7a7440bb3e779c9dcd06a53bafc95bf49,446,3,0.21012793,0.024976838,0.06255375
A0A6J2B8T5,7c00c08c42ebc59163168d7ad1217ac42c2e3f0892a1f40bb132c0547d559210,599,3,0.03244096,-0.032772638,0.097037904
A0A6J2C3F6,9d009701be782c4aaf65ac0ace8dd9c0af702f2a6a3acc66f5c0b3d30666dcdb,552,1,0.31582606,0.026269417,-0.173746
A0A6J2D3I6,e62a8766e8054ed4c6cfe1065b230758da2440a2c82ac618f7e3abf3443f12f6,582,3,0.16961822,-0.07567079,-0.015085981
A0A6J2DCD4,c9706031fd085cadcc14d5ecbb4e86a9f7367aec47eb1f38b1f14c01e10690be,530,7,0.015918422,-0.10148651,0.16985121
A0A6J2DZ27,02bd4b68e1959be3554b12618efed1e98feee41979f7229d557109b01656865d,447,7,-0.075839415,0.037009597,0.26094124
A0A6J2F912,00a3800d4230b8f5a0a7b7fceea85e6fdb5b379a2d65ed073167db70f1b16e2a,552,3,0.07798724,-0.1212563,-0.026174894
A0A6J2KIV6,ad934f07fd5fe4da839927de23c8fc49254530537381539911a855c1d2ea0d83,522,3,0.22103223,-0.086386956,0.0023786565
A0A6J2N5N1,ca0a0cf836c55968ed24a50792a796dba3f6727dba81fcc72c9206780883e436,571,0,-0.09563309,-0.07986735,0.07003326
A0A6J2NAZ3,fb8b784044f7127ded8faeb66d39d2042f2865e42a52ba22589cd771f5e7341b,578,3,0.15881623,-0.09104422,-0.009282702
A0A6J2QN98,f8a7cce2231b9dbc6aede146e8441778e93cc645c0f0c4312328478d94b64699,518,3,0.13521712,-0.07942533,0.1074116
A0A6J2R3V4,770c163c14c0f6d0f14b33eb07c7100e2bfaefb347cbd9fd717c562ee223dfc7,539,3,0.09463884,-0.055661518,0.16076678
A0A6J2XAN9,78f72d59989a9dccaf70435f0592cfaeaaf7b393e0c0e05e63c6e53dba426df6,489,3,0.11351254,-0.15123951,0.0439961
A0A6J2YPY7,7b10853525f9d0dfc046d9fab85949e2323d06b7a454125ad3c2e5c2b3449113,594,3,-0.002927328,-0.19934194,-0.036982343
A0A6J3CLL9,5528f4defba25d2b2f96af84cd612b25636a4bd970faafdb9d889d4d7a4c8d95,565,0,-0.082727894,-0.10501064,0.038775638
A0A6J3D287,910fe0b9126d25b5b7e36f41a158770f7dae92412b60c66c5d7fc3c87917d93a,559,3,-0.037424218,-0.12534806,0.09708929
A0A6J3DCT3,4e508799c112e89ca830e0125a0260d41dd19a520f886acfe2be593d01c877a8,541,3,0.13122806,-0.08687433,0.072489224
A0A6J3LLG7,cd4606e8ff9370199f09ce5c8467288ae0ac10557a764b8d38baea6cdff263ee,478,3,0.069492206,-0.19814989,-0.0092658335
A0A6P3GR03,6a945dbb779926b37f324fc6473378e5a723e0f161a544e2a239440a40ecc643,330,1,0.39472267,0.069217645,-0.06625476
A0A6P3GUL3,1a3709345ec47cea49e8ea821ee8228246a13a83f90141f090cb586cb4a25cf6,582,3,0.1521203,-0.064844504,0.00573738
A0A6P3HFW9,78542a10c8708ad9ee72292a83d8be50beb0a8b6466696cb3d89a178ddde69c7,552,0,-0.06431536,-0.11992144,0.05473001
A0A6P3HYT7,6c9ebb56c286c484e481b8054ecaa450eac831a8dbfd476a2352ea0ca7c8efd7,530,3,0.09961717,-0.11195406,-0.0371084
A0A6P3I0H4,b7a6262c76dfba9841840edba03a625f88985bced45ed7841f3b1086333e65ba,500,0,-0.1420926,-0.11908852,0.074277125
A0A6P3I156,69efb7f34702f3aaae46f380418a1cb9fa7d576ef6f2f6c97dff82fe1b773ae8,538,3,0.06785864,-0.07109151,0.016867884
A0A6P3Q931,4192b5cced63ac07e8aa4f03a8af8b0d06f64afc94de317362e0e1f69dac04ba,578,3,0.1551488,-0.08747235,-0.021607688
A0A6P3QR34,4431298b5a81cbf2ab13352836342add05974f9eb6ac5134a0ffe2fe996485bb,548,3,0.075950675,-0.04334992,0.06914294
A0A6P3QYT1,eca10f75caee5f432edb254bb6b6f4325793f32b95b2ad448beb390f5b94693d,598,3,0.05590949,-0.12762693,0.020284884
A0A6P3XVU0,625b13ff3c766ada6cf62e96cd89ff7fbe10254688a941296deae0899d0d56d8,598,3,0.24433698,0.013685501,0.10718417
A0A6P4CYT1,a4a01ac0bf9468f696513e8630510a707f6f6e663ce66f9a12bfe939c5db6857,446,3,0.008304094,-0.12937412,0.021473441
A0A6P4YZ58,e0b47ef92948d7a0d0dd4d77b40df7ba8139586b3b37ba5aba8f6ada37ba5c74,448,3,0.009391428,-0.12476525,0.05675352
A0A6P5A5C1,de567832d51f8065747b48661cee81dc3cd9deafede4297e1e67219c1ea8b98f,526,3,0.16978396,-0.069252305,-0.0065141395
A0A6P5J2W2,5160cd31a249503144271395a96bb19269b41236b89c0e289210a133109b2b66,527,3,0.012876411,-0.1430362,0.11218087
A0A6P5LTC9,eef42e8427d692ff2352358786c21195da1b3f9a5292ea9a66e3b025e757e6f6,542,3,0.12080839,-0.0950037,0.08941467
A0A6P5M3A2,54f3f56698451598afa3ed3d5933f1e6513dd752ef9112e2a7f3a0c53a66f463,596,3,0.053753566,-0.14304553,0.018891685
A0A6P5PFP4,7f86993d8db88649df4fbf482214c9aa1e8515c5a19a84abebd6641c07aebe18,330,1,0.41891637,0.05417745,-0.07378213
A0A6P5QCS2,60739ddac39fb6f7e7002a92c42f90b9e19c16c0a1e382024b989bbdeb4fe543,570,0,-0.09598143,-0.088716805,0.07480365
A0A6P5RG02,0ede6867cf7207790bc841997616f29f22eb563184fea1f54a52c61579863515,550,3,0.0673314,-0.11600637,-0.018997168
A0A6P5SD66,844658854d230d1cd95a8b44614f041b2a0766cb9b708107d0ec8bac9e340b46,444,3,0.042151455,-0.122654736,0.007705796
A0A6P5XJ83,c8943bdf9b72ba6c2c55e0b5fa9f4a0e9893dafdefa959bc3edf9466bf7d6f19,430,1,0.41914326,0.027906323,-0.07607929
A0A6P6AG68,7e907eacb40398e9485dcd9f6568e4515a6d14483eecef63e0911fd83f673abb,444,3,0.023592224,-0.13289104,-0.008206214
A0A6P6C343,c6a50482a9f7b666e09afbc494c0404059a9f2d9499f2e3cab7d6c7f2f4883b7,542,3,0.13320145,-0.081657656,0.088258736
A0A6P6F8L0,15fc93a13bbf78dbec756be77ab6d6cda29021b498df1a71ff4590ede57be9e6,588,3,0.24053688,-0.020751772,0.0854911
A0A6P6HTJ7,1216f586309abf3cfec596e49cc8df0d10a3b21440e8d3af84fcd3a87e6c4978,598,3,0.053180464,-0.12704068,0.022775123
A0A6P6I353,bc04b2733815b24627ddca3afb7532b83b95de11e81313fe76be37123d8db6b3,582,3,0.16048442,-0.07876158,-0.018966088
A0A6P6I4B9,aebeb6d3a645a177a1871683002dfdd0783c51cb9ab732d632fa4bb04179ccad,552,3,0.07666872,-0.11468488,-0.035772827
A0A6P6JRX1,cdc44e4f24ab4e2fae19907a927051c6f41c56211021da8ccaf4204ee1de3252,337,1,0.39530554,0.11257767,-0.04298463
A0A6P6L7R4,77636cced64433847f16d64a3141207d5b23de6ad6a05aa13e398eed4e912932,565,3,-0.047328398,-0.10835825,0.03836653
A0A6P6LCZ1,1b19cf3fe6119263209a7838ed0244b83feb1cad588948892be603e864fc6a6e,452,3,0.00320697,-0.11063185,0.09313872
A0A6P6LKD1,da9279338fc90d3d0b86659174a1ab7a0b6ab95f0824b1bb49b636ea373a7615,563,0,-0.07945379,-0.13394079,0.10702309
A0A6P6MN52,3e7041eb17b4915ead6fcf95a8f93b4105ebf15a9ebe795067e2b4bcfcd61c40,489,0,-0.13195491,-0.15494607,0.054001972
A0A6P6NTI6,7539baf926258c18d85c2f6f45057dfcbffa6f52bf8c4dfb266a8b4c4600a244,541,3,0.14656922,-0.07833944,0.13490872
A0A6P6QA03,246c22f1aa8930775d9f8bdf1b0a1e62bfa7c48d967ee1b07eb41d932ccba294,580,7,0.013112636,-0.040226407,0.19366825
A0A6P6QIN4,8a4fe70579b1491e67d5e11ba631980f265ae474ebafdceae9e64e2172f8b356,600,3,0.044400927,-0.14297408,-0.0048343246
A0A6P6QLG4,2339b60592b7b463b4b03baa48f701fe173b7f51bcf08944b0efe788a8680df2,540,3,0.14164995,-0.04517539,0.14113176
A0A6P6RKV3,97506d78b88ece05d9e003817c1ba582b8452f2d51ea37ddddeec5ca0da50f18,554,3,0.029519489,-0.0938102,0.0003562734
A0A6P6XKD7,f38b7ecfb4cc02634ef1a762fbc6b1d21bc20b4c49d5f1cfb8d0fb65fa0df0f3,416,1,0.30037332,-0.13860282,-0.20480075
A0A6P6YFB3,b910a1f0f0e8c28908e2db10f80aef75e3aff9ec2fa5ed1c84e1dc4f3ebdb76e,450,1,0.34566584,-0.07520125,-0.15853737
A0A6P7GYN8,e33e3ddfe8927fc12a182c06b5ff948b0cadfec70a5077ff0745b3dc9f50923f,481,3,0.16078486,-0.14526173,0.0061247735
A0A6P7KSY7,015052558c7f7f03e1130f12bfc5f884205a566a21b6688aa5b2e85f095e74ef,539,3,0.10981889,-0.0602694,0.14469936
A0A6P7L187,0b8c6d851400681131b8ded4f4174f0335cd31662f625575fef1f23d9c50425c,338,1,0.3979013,0.1507863,0.0063015856
A0A6P7PRY0,f9380e84bde04a92009dc65e974eed4194aed1d9b73e7e9d985209282aaf681b,600,3,-0.039917395,-0.08358161,0.055304993
A0A6P7SIX2,b0f66ebdb0d63b364ef8052e708eb68296dc83f7510e36897772a7b391c783fa,595,3,0.12889178,-0.13696128,-0.048578482
A0A6P7X3X2,c9f83c3eb0456092a1fa2ac080ad6d5a057b3a12b03ac10a3e84734fdb342478,557,0,-0.03639493,-0.17119129,0.0055531017
A0A6P7XDJ7,860cd10be860964fd34041c57401c86a2550635a78a71f422dddbf02c84399da,483,3,0.08733865,-0.084710844,0.16248904
A0A6P7XJA6,ff2692a374cd951f6fb3ee36baa44a07748907928a4c5344af22e43ae7d6d4ce,529,3,0.06559584,-0.13702302,0.09253597
A0A6P7Z6Z3,00747fb1542ee1ebae662b6a0e376832b04d188d712e27f09c5726950716852b,434,3,0.23229857,-0.08222252,-0.036976807
A0A6P8H923,6daf5ee73444faef8113367833a403923f6818bf8b70caad473e9662a56c2d2b,559,1,0.40511143,-0.04307736,-0.087933265
A0A6P8W1Y3,b5c6d0117e966763478922455b22995644224f1b790cfa5b368c3798b96ee768,540,3,0.1018909,-0.060725614,0.1493846
A0A6P8YEP2,c20ba6d7d306dcbfca1f864a3fb309c69c09279f7544922c3f4dd9b087cd7cc2,395,0,-0.14439563,-0.1886824,0.12543623
A0A6P8YRH5,c472ec025f0da9f5b35402cc258808af26667dc10b34cf359a33ea3dfdcf290a,493,1,0.39084765,0.2274035,0.054386254
A0A6P9C065,ba6f00ee22481085e57c0bff3ec1ccf46115e35381912a4b4a79b3e5a4704bea,446,7,-0.038927194,-0.109130986,0.1573236
A0A7E5X102,8fff61cecaefecdb8bade52d68e3413467c3b746733974189c531a6c87010e8e,449,1,0.46659857,0.07152404,-0.04762559
A0A7F8RHL9,3d4a22a1072e259187ee0ae7d987c8523a7243b78e98fe6143bd203e96dea05d,274,3,0.025635244,-0.18168306,-0.0033612098
A0A7F8RVV8,c7ba3fecccb82fb257c1732c01558d094cfa68ab58e45d31c89b0636e5596e53,525,3,0.22972102,0.018769786,0.13438526
A0A7J8FJS4,ff5d276c8d62845b2ca80d9f44b3a4aac06a6ef47657be4400c7ef0d6a37460f,447,7,-0.0830722,0.030253334,0.27264285
A0A7M4EGB0,c74d5fa39f2ae6d97c2f3daacb0794d95d1852dfe714e259eba1705d7dc644df,532,3,0.050373822,-0.13563526,0.07743525
A0A7M4FM20,cf30d4bfd3ce19c491eac5fad3b383733f7a48be30a94a8273fef98c0ac3bf22,569,3,0.012939094,-0.14879094,0.024233073
A0A7M7GL65,67a913571ef2543efe6f1bf899a6e48ae0c5de09d24a06cad0d0686f19dbb9b3,480,3,0.084987655,-0.2018759,-0.026994599
A0A7M7KFE1,e5a7eb3df0ae5c6febd3dbade1608b9a811700fe3ec5d0d3bace48975b84d579,453,3,0.07844264,-0.036516093,0.030879503
A0A7M7T5A5,da261ddda094e77eae23fdf7e6c70fdf6bf5c97ec30668b0528545e6279dbba8,564,0,-0.08114414,-0.14324543,-0.003105086
A0A7M7T7R7,eeed7a5dfb47d79a0696816c7a24a5fc7b0a8b8cd935bbb496784326d8b28514,547,3,0.13554586,0.028250525,0.15461747
A0A7N4PUT6,06ae1a9f1dff52857674bb0ab58b25da1e935362deb41f8fc634ce1f80ebf9dc,552,3,0.010121247,-0.09606136,0.0932454
A0A7N5K0I0,5c88a84bba964e5f8db5f6197f5dea54798c9c9a2e17ea2d8a3ea2023360ac13,330,1,0.39930102,0.064745314,-0.08387245
A0A7N9C9A0,ceefba450326f31f974d591b2efce456852b992c081e318008d559a353624d37,552,3,0.059011158,-0.105510905,-0.003547374
A0A7U2IBR7,eb65d80b9908327284f04b8ad2d69842683123070271850c48d210b579b70bf4,570,1,0.48251197,0.18889664,-0.14543603
A0A803W8W6,12cd32eee6b2126209253af74a0f2dd4f2116c23d31638d2741dc76bb23b207a,502,0,-0.103989996,-0.18391109,0.060653586
A0A803XW10,c4a5b858086bf5f0945ed90f14208049b590dd52cbffe9051b43869bc57a331c,540,3,0.107640855,-0.088534,0.08720969
A0A803Y391,e1afaa82eeea96a9915f7511a209fdc4b724e40afaa2c0df2ff2af753bd718de,516,0,-0.14069754,-0.13643073,0.029113341
